Region,File Name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,AMP_ENV,RMSE,ZCR,SPEC_CENT,SPEC_BAND
Khulna,khl13.wav,-189.33705,92.88511,-29.801138,33.78375,-16.632353,9.317092,-24.056047,-3.635173,-24.67374,8.714298,-7.4441333,-5.3000293,1.8434858,0.28678256,0.13122675,0.165630438,2246.753965,1840.571328
Khulna,khl130.wav,-186.52391,69.3974,-44.752766,20.669273,-61.28681,19.691582,-17.380568,7.2261057,-17.89013,3.3963544,-10.511023,-1.233519,-2.1287796,0.32662058,0.14322527,0.170787413,2386.920695,1896.896286
Khulna,khl131.wav,-156.88184,81.25475,-47.475388,35.48271,-47.697346,15.706245,-21.505278,11.436,-22.488443,-1.47957,-14.243989,-1.6767836,-4.9345136,0.32526407,0.13999166,0.156685035,2264.252895,1883.514587
Khulna,khl132.wav,-215.9734,54.26995,-42.11541,19.398558,-48.032883,25.963356,-22.060026,9.262866,-12.287195,-3.3510296,-17.881413,3.5902517,-9.249781,0.29220223,0.12884118,0.209097665,2727.581419,1984.282947
Khulna,khl133.wav,-132.9223,105.208786,-63.741634,28.421717,-50.354877,17.27277,-19.355335,10.508324,-22.793447,-6.658514,-4.8740854,-11.70892,-0.13303445,0.42774016,0.19599676,0.114169446,1803.476623,1611.188782
Khulna,khl134.wav,-136.0281,73.382645,-34.243797,41.28653,-45.23159,35.631577,-38.526646,6.7497435,-16.104433,-8.432473,-12.199027,1.4210485,-8.659508,0.38643828,0.17204936,0.14826983,2310.138392,2015.78204
Khulna,khl135.wav,-126.599785,100.59596,-42.833115,17.94159,-58.763775,25.655544,-20.49983,5.996935,-18.486412,-7.4300313,-7.8262024,-1.0605292,-4.910473,0.4305932,0.19137594,0.115791763,1852.60038,1732.468125
Khulna,khl136.wav,-270.9179,19.682459,-50.364838,34.985233,-39.56966,12.920814,-20.310055,4.3312893,-15.168516,-5.498002,-11.710288,0.45908758,-1.555507,0.24268004,0.098805636,0.238960992,3021.14612,1714.153673
Khulna,khl137.wav,-122.08842,98.52679,-30.947622,28.19785,-57.89847,30.578981,-18.355286,18.81107,-23.796848,1.2759992,-10.149846,3.839176,-0.6424444,0.4377125,0.19631165,0.133415204,2022.729871,1900.00707
Khulna,khl138.wav,-148.09906,81.54193,-23.044565,37.585106,-48.038815,24.792488,-25.43519,21.424873,-24.742281,-4.776657,-12.379842,-2.7121108,-3.025607,0.3704135,0.17051148,0.134462007,2111.270727,1955.881389
Khulna,khl139.wav,-307.70526,26.511757,-27.235563,28.215237,-41.602592,11.212029,-18.160473,-2.4307353,-19.647947,-4.7924695,-17.170393,-1.5828912,-5.171109,0.21093564,0.09381791,0.247448702,3247.086236,1715.088701
Khulna,khl14.wav,-175.35497,112.03434,-45.801174,0.0914544,-20.486435,7.529559,-33.85895,6.9466686,-23.783892,4.6457176,-9.520186,-3.3605871,0.7144116,0.35398495,0.14762807,0.135495215,1949.878811,1826.194804
Khulna,khl140.wav,-131.88817,84.85111,-26.01515,27.402775,-55.979927,28.482073,-25.052761,16.920683,-27.389702,-3.1157472,-7.3483434,-3.5703897,-0.9385735,0.42337412,0.19734447,0.126400268,2061.865352,1922.375324
Khulna,khl141.wav,-118.46344,85.6225,-46.34497,36.001133,-50.150715,26.043612,-27.891935,16.801584,-28.207651,-3.2423306,-9.871541,-2.3634152,-0.4806066,0.4082335,0.17769593,0.143144577,2169.711583,1897.496973
Khulna,khl142.wav,-112.74752,73.29305,-42.68779,35.169563,-53.306152,29.603968,-31.889486,15.3106,-25.20976,-2.8775618,-11.000163,2.6477277,-3.0265398,0.4597558,0.19781579,0.161647151,2408.737177,2043.446719
Khulna,khl143.wav,-130.16072,53.54333,-64.59755,25.254736,-62.580395,13.3363285,-30.65851,12.109388,-31.8429,-5.2907014,-15.988259,-6.3809443,-5.2390385,0.43069625,0.17987853,0.153413211,2339.876339,1937.971425
Khulna,khl144.wav,-123.42177,76.96581,-47.5226,40.934418,-54.06509,19.680994,-34.505447,11.265834,-21.872194,-8.888191,-11.86386,-4.3445725,0.8163215,0.39719513,0.17851473,0.1293005,2104.81554,1864.415929
Khulna,khl145.wav,-133.00372,74.34926,-50.031185,38.16984,-43.702972,19.784945,-25.116434,18.189104,-22.11769,-3.954742,-11.429799,-3.3971388,-1.0280653,0.38425434,0.16545257,0.171290422,2420.196318,1927.79402
Khulna,khl146.wav,-147.37845,83.62001,-44.72468,28.818066,-52.55866,27.108194,-25.156542,7.914672,-17.252958,-2.5195203,-10.957559,-2.0410314,0.52654487,0.37163854,0.15273109,0.158035455,2261.304168,1899.703591
Khulna,khl147.wav,-125.81554,85.1444,-45.158062,34.43328,-53.157925,22.016422,-32.532707,16.351046,-21.630985,-7.8732185,-10.88387,-5.2433085,-1.1291524,0.3943548,0.16992278,0.151165531,2244.192421,1869.608378
Khulna,khl148.wav,-209.90253,65.87702,-30.913095,44.941452,-47.362602,22.907913,-28.999016,10.363078,-13.04591,-11.411711,-20.741531,3.5376887,-6.863873,0.26956627,0.10796891,0.204457294,2745.332858,2058.178088
Khulna,khl149.wav,-158.02211,74.13712,-45.166977,31.387276,-53.62158,20.577173,-23.711853,5.528476,-20.424633,-1.3485353,-15.696702,-0.4854913,2.187411,0.36423996,0.16222723,0.149978248,2271.195893,1904.934757
Khulna,khl15.wav,-105.176056,111.61925,-53.773773,32.166153,-35.784206,14.052264,-42.3429,1.1530854,-32.55637,-3.9919598,-4.572645,-8.665343,-1.5211416,0.47681662,0.21117935,0.113897549,1854.776967,1744.529431
Khulna,khl150.wav,-152.72354,65.60347,-44.020786,39.57639,-49.099773,19.587345,-27.36764,6.622518,-24.7884,-4.928832,-14.492287,-5.587003,-6.198706,0.36240587,0.15652803,0.171231511,2414.006043,1915.863214
Khulna,khl151.wav,-247.30414,58.643745,-32.501755,40.44897,-46.52901,18.774252,-11.200372,7.75649,-17.154161,1.6208766,-11.640051,-4.256773,-3.2089777,0.2162826,0.078686215,0.204321346,2751.378279,1984.391202
Khulna,khl152.wav,-261.24136,38.281548,-44.474857,17.47379,-52.19489,19.50947,-14.253808,14.286752,-8.575524,-0.7834494,-15.485526,-1.6201835,-6.226627,0.2695272,0.1008031,0.238661905,3072.895762,1858.577274
Khulna,khl153.wav,-144.8611,75.31891,-61.933975,36.546177,-28.948174,23.207058,-28.567307,-2.7284093,-35.792267,-1.9057993,-7.991263,1.948305,-3.4047484,0.3122301,0.118315056,0.18202128,2491.59182,1918.358627
Khulna,khl154.wav,-166.04405,78.72184,-47.467167,19.088402,-55.398502,4.863053,-43.87461,-14.890083,-9.9193945,-1.6562539,-9.302252,-4.9598217,-5.1454577,0.3354866,0.16171972,0.119090777,1990.456744,1814.681806
Khulna,khl155.wav,-200.07657,48.43391,-59.54722,5.662116,-35.85481,22.163664,-37.86921,1.4163287,-21.253319,5.497382,-14.327474,-10.658202,0.54571986,0.30062252,0.13026232,0.203555503,2774.623579,1887.895838
Khulna,khl156.wav,-174.5976,103.28069,-60.015263,-5.2183557,-40.622387,-1.3864952,-31.095333,10.748239,-32.552376,12.84,-2.0570943,-18.817081,5.00167,0.35088402,0.1578302,0.142659694,2089.056347,1665.064394
Khulna,khl157.wav,-124.44282,105.79304,-59.658268,20.257725,-39.703686,7.3561788,-27.218355,10.925788,-37.638027,4.23223,-1.8253344,-19.222433,1.253286,0.4837696,0.21832329,0.103347955,1732.978249,1656.058562
Khulna,khl158.wav,-319.0863,47.922195,-27.273195,-10.967156,-13.041142,10.703669,-29.108826,12.369495,-43.68582,17.753578,-9.067068,-7.0906186,1.1311038,0.24213055,0.10794825,0.311561956,3816.207681,1242.039396
Khulna,khl159.wav,-129.93646,100.05811,-57.613346,17.038973,-34.95875,0.25632674,-38.349346,4.2906003,-33.78275,3.8451662,-8.863319,-14.898295,3.209943,0.46557704,0.21561307,0.102695403,1782.754148,1721.686602
Khulna,khl16.wav,-144.59177,96.154785,-56.762505,24.546436,-34.605923,1.1348495,-23.223845,1.0065674,-24.403337,6.9618864,-16.943523,-4.813071,4.3644676,0.40199184,0.1787257,0.137244417,2030.236779,1730.142177
Khulna,khl160.wav,-120.13614,108.0066,-32.482327,34.632687,-26.60958,17.072044,-46.985554,15.398186,-24.603321,-3.4040875,-12.627743,-7.7356634,0.6486943,0.4117397,0.17583057,0.125874601,2040.141687,1934.6523
Khulna,khl161.wav,-122.11793,109.10035,-40.61856,28.699314,-28.218489,19.428972,-39.745922,17.866701,-19.214378,-6.0738072,-4.1113873,-4.562107,-2.967067,0.40400594,0.17335416,0.119729735,1952.14403,1855.527622
Khulna,khl162.wav,-131.21823,96.1167,-41.020542,19.967447,-36.88892,12.033636,-43.5467,13.87416,-22.404125,-6.543429,-8.320217,-11.512654,-9.870484,0.3921893,0.16626512,0.123527226,2025.39855,1902.692076
Khulna,khl163.wav,-133.48239,111.435295,-41.517063,25.207014,-43.29109,10.634693,-38.68481,12.154275,-20.151663,-7.022314,-9.312079,-3.5866868,-3.045767,0.4052177,0.16997048,0.106918866,1817.171738,1833.008898
Khulna,khl164.wav,-168.31215,107.60782,-21.557459,16.318464,-33.71628,25.921024,-39.416035,13.0041485,-20.954052,-1.4586954,-6.661297,-11.040041,-3.2182796,0.3235888,0.1379399,0.135572252,2131.608525,1929.78395
Khulna,khl165.wav,-158.04893,106.582306,-26.903381,15.847157,-49.58675,27.817907,-30.789515,4.640593,-15.909687,-1.1001902,-3.8303661,-4.4629917,-2.2758067,0.34567904,0.13638775,0.147068953,2201.149216,1911.127927
Khulna,khl166.wav,-196.94899,149.39352,-42.79166,-9.131602,-13.472077,-14.729919,1.155612,-0.023644483,-36.48763,15.63197,-23.123295,-16.994944,4.6734276,0.44204804,0.21287741,0.068440944,1167.292449,1291.595085
Khulna,khl167.wav,-110.41674,95.88297,-38.863785,34.309906,-46.151875,20.08918,-41.496998,6.3137136,-25.241617,-4.2867913,-9.654751,-2.9852452,-1.8603266,0.40056783,0.17212544,0.125271897,2146.2102,1980.937478
Khulna,khl168.wav,-126.381065,101.36154,-44.090122,18.818905,-46.81857,23.34886,-39.62297,6.7631316,-20.877853,-8.865586,-6.44369,-8.699725,-4.5586357,0.41393483,0.1701334,0.108804017,1937.872631,1857.423429
Khulna,khl169.wav,-120.42466,87.86322,-51.62759,27.63809,-46.27514,4.759909,-59.032516,-0.03612596,-29.971087,-16.221836,-15.251402,-8.959526,-6.5362954,0.41422853,0.1869874,0.097697035,1930.988844,1921.81017
Khulna,khl17.wav,-126.60812,107.69636,-46.250237,36.85638,-32.94736,14.50139,-39.16104,5.3625693,-21.672422,-9.039275,-6.0226116,-8.083783,0.9984466,0.40114096,0.17136593,0.156345164,2140.144309,1781.166816
Khulna,khl170.wav,-116.2862,104.88998,-48.477512,26.94793,-39.35908,12.428943,-46.972233,6.1868277,-22.814585,-8.488118,-1.7280135,-6.9605813,-3.178175,0.42648828,0.1845959,0.100755873,1847.009467,1830.255824
Khulna,khl171.wav,-202.2459,72.156334,-32.89169,16.449879,-31.018497,8.282463,-28.068003,17.452902,-35.55353,12.186547,-9.191394,-10.239886,1.1006577,0.4154467,0.20541362,0.222456859,2979.693901,1587.572894
Khulna,khl172.wav,-130.13646,105.18173,-47.111576,23.222464,-38.77876,10.708516,-43.39709,7.23334,-24.957594,-5.924419,-8.0161705,-12.010041,-4.2374334,0.43185902,0.19017132,0.087233541,1707.962863,1761.314898
Khulna,khl173.wav,-127.98384,102.09445,-47.993046,30.084255,-34.96203,13.120013,-39.455086,6.8740563,-24.689295,-1.1654875,-8.723181,-11.9729185,-2.167381,0.36982006,0.15241098,0.122022731,2024.875276,1873.883387
Khulna,khl174.wav,-138.26414,103.712296,-47.20846,17.322365,-33.40693,4.6953864,-54.39454,6.1839204,-25.405779,-11.415926,-11.838219,-3.8676233,-11.80116,0.3858548,0.16152841,0.108047238,1872.048204,1912.79806
Khulna,khl175.wav,-124.79946,103.80113,-58.522903,19.780128,-47.96025,-1.6844604,-34.514168,-4.805124,-38.60098,-5.9869356,-17.212904,-10.031446,0.004935229,0.42263967,0.1800948,0.104381163,1783.5189,1713.636863
Khulna,khl176.wav,-111.73394,100.702835,-48.96857,34.8882,-44.015804,10.412664,-45.62952,0.6123548,-21.322084,-8.532057,-3.4809072,-8.667561,-2.6173785,0.40836978,0.1704828,0.116539479,2015.085616,1859.114
Khulna,khl177.wav,-250.88652,78.149086,-15.490444,31.52072,-24.377552,3.7450793,-22.399925,4.7445474,-11.913997,9.829238,-21.11522,5.204304,-0.64988256,0.253779,0.09601162,0.233586499,2914.820685,1943.582927
Khulna,khl178.wav,-137.83304,105.76954,-31.367435,15.079933,-50.171356,11.955395,-41.638798,0.6397808,-25.55721,-9.749925,-18.1521,-6.670197,-3.9816296,0.39101198,0.17534356,0.095385912,1817.867978,1941.757696
Khulna,khl179.wav,-130.82599,111.92808,-37.317043,18.62802,-45.54404,8.518361,-35.12776,-4.9139066,-30.222765,-4.567195,-15.404415,-14.348797,1.4558097,0.40914336,0.18001243,0.099387326,1739.039559,1789.090627
Khulna,khl18.wav,-92.9318,105.324745,-60.59113,27.49938,-45.846336,17.126938,-40.37548,-0.5115905,-24.195753,-7.9827733,-9.0133915,-6.2621155,4.360967,0.51171345,0.22405571,0.120173833,1950.482522,1763.120499
Khulna,khl180.wav,-118.63356,110.38236,-40.846138,39.41506,-35.18532,4.495048,-35.821407,7.897909,-27.114809,-3.8492138,-6.645794,-9.219063,-7.8936973,0.4396208,0.18141352,0.098086753,1780.63715,1771.316013
Khulna,khl181.wav,-186.35136,83.51764,-22.734163,43.093536,-28.932852,14.815293,-35.971954,-4.581927,-32.533432,6.7869635,-15.694123,-4.1593485,-1.060059,0.3139599,0.131085,0.168884136,2446.315912,1955.819287
Khulna,khl182.wav,-271.93723,38.86079,-33.996468,18.144009,-28.575317,14.360233,-23.983671,6.659098,-24.754236,12.059466,-9.7801895,-1.004164,11.066225,0.23742317,0.10495694,0.289778495,3526.140636,1679.190907
Khulna,khl183.wav,-139.35225,129.64806,-47.296555,24.230934,-29.992554,-0.4899775,-20.358208,6.40799,-37.72706,5.898971,-5.5535913,-17.581398,10.761137,0.42696393,0.20572643,0.080658171,1463.064419,1542.354508
Khulna,khl184.wav,-166.99222,122.11469,-25.079483,27.787,-16.576462,0.46566772,-33.01418,6.2419567,-21.058561,5.4557567,-14.023561,-1.7690078,-6.4051824,0.35270014,0.15335245,0.093953923,1677.45243,1811.456053
Khulna,khl185.wav,-118.23233,109.39581,-55.034134,38.20678,-30.4382,4.361036,-32.316254,5.831386,-26.339108,-2.000128,-7.1374726,-11.78502,0.47838783,0.4468844,0.17545873,0.101911434,1779.273325,1690.225932
Khulna,khl186.wav,-107.1475,98.78686,-50.99027,32.535843,-45.54401,11.394856,-42.103317,-0.34275252,-30.146914,-2.9752257,-8.951426,-7.5427165,-6.3136773,0.46308953,0.20183413,0.105282954,1887.481398,1807.19752
Khulna,khl187.wav,-324.86954,28.981823,-15.182732,20.163357,-16.136124,4.6006403,-35.04161,19.374184,-23.918867,1.2545537,-0.039503876,-11.910401,2.1268675,0.20177862,0.086071454,0.324671911,3934.386301,1677.415006
Khulna,khl188.wav,-130.28639,92.98105,-51.280617,34.339836,-52.99395,8.850954,-43.743305,-6.50884,-19.94864,-4.657269,-10.395467,-11.963679,-5.0558357,0.40072107,0.18040742,0.12249855,2048.738404,1867.875757
Khulna,khl189.wav,-269.30856,-15.321264,-52.230717,46.533546,-52.220848,7.1701446,-32.97286,10.177939,-20.841919,0.4912093,-15.299822,-5.8326025,-9.629185,0.24220042,0.09524704,0.305992604,3737.214064,1736.253181
Khulna,khl19.wav,-119.43057,95.68506,-47.73996,25.593197,-43.45503,13.111021,-44.091263,6.4334674,-29.109768,-11.243395,-2.3367198,-7.416211,4.1763983,0.5070809,0.23282962,0.10715451,1848.735218,1753.000669
Khulna,khl190.wav,-100.97347,110.93534,-49.410175,33.104267,-34.167267,11.46252,-33.394985,13.752499,-26.459883,-0.31149617,-11.230031,-11.446592,-0.28378353,0.46016422,0.20384276,0.101979408,1850.445581,1806.362867
Khulna,khl191.wav,-105.707214,95.54991,-55.283466,32.994427,-51.13499,15.712563,-32.806007,-0.31772134,-24.70242,-5.6799216,-2.4112473,-12.176575,-1.6683066,0.47190294,0.21228617,0.094891966,1874.06126,1808.850223
Khulna,khl192.wav,-119.39718,102.131744,-43.465572,38.679234,-46.14868,21.153725,-34.298794,6.4921455,-21.628622,-1.1379862,-1.6746969,-9.463093,-0.9707007,0.42711574,0.17775527,0.112062246,1977.707991,1882.368763
Khulna,khl193.wav,-116.61956,98.98467,-55.54391,28.27897,-42.84915,15.595044,-37.17273,4.1672516,-18.619757,-4.9107265,-5.1793513,-11.757942,-3.003601,0.46108553,0.20151262,0.097465922,1789.087439,1718.289594
Khulna,khl194.wav,-95.59194,112.15059,-60.0178,40.113525,-51.161655,22.706083,-37.354843,-2.8243225,-22.664072,-3.6483328,-5.8739223,-10.96858,-3.7349346,0.50594956,0.20946543,0.095911579,1802.323082,1753.781965
Khulna,khl195.wav,-93.81251,103.40175,-70.30507,17.131033,-53.691814,6.692929,-36.28293,-4.003115,-23.389114,-1.1254886,-15.00766,-9.865708,-9.987937,0.49973604,0.2121997,0.111237493,1897.265241,1741.458451
Khulna,khl196.wav,-173.41122,83.42673,-44.207596,16.954182,-49.901474,10.2509165,-36.46208,8.6605835,-27.072786,1.9189328,-3.6931708,-9.76592,-6.0155206,0.38349164,0.16400379,0.173057751,2434.400006,1850.142068
Khulna,khl197.wav,-103.20839,100.58044,-47.763935,36.774185,-39.524956,20.32344,-44.321194,10.750606,-23.597973,-5.7778277,-7.9716864,-8.777798,-7.1465106,0.44028863,0.18046232,0.11457276,2021.784835,1908.410978
Khulna,khl198.wav,-191.80548,90.593895,-8.935454,22.36793,-28.956066,9.352461,-36.005325,-0.02021394,-29.766226,9.8366165,-10.682599,-0.21458972,3.7578344,0.35999554,0.16831057,0.149719946,2293.691107,2051.011967
Khulna,khl199.wav,-120.70327,95.1956,-56.80148,22.934195,-45.404198,22.646082,-37.84177,6.667206,-18.893534,-5.2460957,-0.093167484,-7.097186,-2.731955,0.47767487,0.20877403,0.099269504,1843.29058,1774.54411
Khulna,khl2.wav,-238.80505,110.36465,-14.910509,2.9884593,-24.717323,-9.984489,-26.061172,-9.782927,-16.72439,-4.6604276,-7.264234,-8.686257,2.4293158,0.27352592,0.1288087,0.077776066,1316.787408,1355.802959
Khulna,khl20.wav,-118.68647,100.94765,-47.892326,39.63313,-31.893852,11.320624,-31.344315,2.7368927,-23.91469,-4.816723,-14.588703,-14.662104,-0.89933,0.4584918,0.20291007,0.100928074,1807.71552,1763.675437
Khulna,khl200.wav,-162.21516,109.912704,-39.42315,4.448762,-28.681406,9.23691,-26.013168,12.2007,-34.403225,5.3264227,-9.200853,-11.711011,2.0703197,0.35520855,0.15925778,0.156073267,2114.98283,1853.886835
Khulna,khl201.wav,-118.87647,101.86232,-54.51486,19.23188,-40.125736,11.855639,-43.56949,-3.160661,-26.72352,-3.0246334,-15.239342,-10.590039,-6.838611,0.45449626,0.19051297,0.114921694,1911.059266,1807.501615
Khulna,khl202.wav,-183.22859,73.479195,-25.407959,28.433306,-48.28104,13.369374,-45.442852,4.856503,-25.113754,-10.791688,-8.191173,-10.686085,0.18759635,0.34714743,0.1519657,0.182669301,2568.550293,1751.217965
Khulna,khl203.wav,-126.88963,92.01263,-46.26701,30.472656,-44.04975,15.290155,-50.755306,0.05988333,-23.305069,-8.512874,-11.755556,-10.4523945,-7.3295836,0.38193762,0.16023529,0.126830771,2132.625397,1922.817321
Khulna,khl204.wav,-185.73428,81.03629,-36.019733,10.527672,-41.85641,15.249561,-32.136116,10.516823,-21.905693,2.3384836,-8.400934,-12.272082,-1.3797083,0.36167344,0.15710601,0.182152697,2618.832358,1676.66058
Khulna,khl205.wav,-109.26363,112.210976,-46.46359,32.015114,-42.001602,20.319918,-47.679935,7.093842,-20.121767,-12.016771,-0.17441541,-4.0873013,-5.8734956,0.4732161,0.19421178,0.094710702,1794.972321,1811.784893
Khulna,khl206.wav,-174.7696,76.19339,-39.465233,30.341782,-26.383532,14.089181,-33.120834,11.037776,-28.567749,2.125989,-10.737337,-11.307066,0.7641845,0.33850732,0.14659071,0.174612094,2549.233536,1797.81102
Khulna,khl207.wav,-127.33011,104.68843,-67.98821,13.622712,-41.706264,16.538754,-37.73482,3.0230381,-23.318743,-2.833505,-8.069241,-13.092973,-3.0830936,0.45382082,0.1993822,0.11673887,1877.686312,1672.854748
Khulna,khl208.wav,-214.76859,85.595116,-28.696434,3.6969037,-36.062355,15.960713,-32.231243,3.3548658,-24.242727,4.4052463,-9.31111,-7.124653,4.1418557,0.28806016,0.13373087,0.186648057,2572.083531,1738.262973
Khulna,khl209.wav,-125.31026,76.776115,-63.289764,26.761135,-60.402134,14.749461,-39.865593,0.19706953,-25.744314,-6.5644674,-9.043168,-12.563615,-6.158554,0.43525812,0.17623667,0.124506054,2163.704134,1904.324645
Khulna,khl21.wav,-117.35841,104.65397,-57.541332,25.029564,-32.183292,15.235535,-44.329086,-1.6705108,-23.200047,-2.113696,-8.747129,-7.275958,3.310156,0.44082025,0.19340014,0.120889827,1906.704481,1730.663479
Khulna,khl210.wav,-130.52321,94.39596,-60.20059,7.9303627,-40.36124,11.917897,-41.256817,8.915141,-28.101906,-1.5598441,-2.3337355,-10.073637,1.6617049,0.44659147,0.19424015,0.123577074,1992.658694,1781.042094
Khulna,khl211.wav,-173.20848,66.096825,-66.553925,5.7374196,-41.747665,10.616986,-50.24383,0.99092555,-20.311438,-8.3983555,-13.426307,0.97105265,-4.232233,0.34313118,0.14528582,0.188048325,2592.687251,1892.076494
Khulna,khl212.wav,-158.50647,74.40922,-35.870514,51.332607,-31.106033,22.627333,-42.910183,24.91952,-16.394411,-14.902037,-11.101408,-0.46529752,-0.34875694,0.3749103,0.16509128,0.129078451,2227.484221,2069.119884
Khulna,khl213.wav,-163.6345,76.53481,-32.181625,46.36923,-23.744173,25.04834,-38.419827,23.978676,-17.456446,-17.74948,-15.256522,2.1589396,-4.2803335,0.3377891,0.14617902,0.149756199,2307.067781,2016.842697
Khulna,khl214.wav,-138.9989,97.50226,-36.729862,37.04865,-30.35675,22.45887,-34.18625,17.16859,-14.928026,-10.065957,-15.321608,-8.463548,-0.9440082,0.4071407,0.19698119,0.124628408,1957.487682,1825.192751
Khulna,khl215.wav,-150.19762,114.480774,-26.294271,33.287228,-21.233727,20.672655,-17.951216,21.394054,-11.46535,-4.106369,-13.4105425,-4.40502,7.9835167,0.42820665,0.21386735,0.084564421,1505.044186,1672.171134
Khulna,khl216.wav,-139.3744,90.78827,-50.655197,44.230297,-27.575457,24.988298,-31.496407,19.268064,-18.098547,-7.6012664,-12.273021,-4.5945954,2.448358,0.39503887,0.1743056,0.128072433,2029.001511,1838.772113
Khulna,khl217.wav,-124.00459,64.75078,-61.027374,29.281204,-41.664448,22.866838,-36.356632,20.915543,-19.652845,3.7532225,-5.9401546,-10.79609,-3.2741182,0.5015791,0.20634566,0.169169627,2409.820403,1890.266298
Khulna,khl218.wav,-140.09207,55.37985,-76.69208,30.28876,-47.78432,9.6816845,-43.572384,16.41691,-16.19114,-3.5161,-6.6039014,-8.667159,0.37315467,0.5454382,0.21078107,0.155080844,2263.774625,1772.772902
Khulna,khl219.wav,-137.65868,71.47983,-53.98011,37.804905,-35.774242,19.192238,-47.81175,16.018375,-13.247441,-16.596066,-7.449118,-1.3289742,-6.449958,0.40657857,0.18277796,0.13809636,2159.181515,1831.951369
Khulna,khl22.wav,-189.0422,60.165592,-41.488823,26.094225,-31.813503,10.69511,-39.653873,9.1777,-20.761564,-4.462108,-1.9752754,-13.29706,2.4577494,0.34385523,0.1517914,0.225302712,2851.562309,1795.760747
Khulna,khl220.wav,-111.51996,80.2746,-56.435253,41.41311,-37.37582,21.645126,-39.910233,16.086973,-18.241438,-11.475585,-14.8353405,-6.295052,-1.9083953,0.4961065,0.2263306,0.132536072,2067.899191,1819.954577
Khulna,khl221.wav,-128.31238,86.135056,-38.521046,44.268326,-34.084698,24.403225,-40.78757,14.233661,-19.340164,-10.382391,-11.306571,-4.4447827,-3.1406877,0.39563257,0.19416171,0.123151102,2052.677955,1877.897677
Khulna,khl222.wav,-119.76483,80.83061,-64.31276,35.282417,-33.82059,18.21927,-38.544956,13.725581,-12.023358,-13.789119,-8.069306,-8.863477,-0.6354362,0.44488487,0.19983657,0.14079267,2102.432631,1772.122683
Khulna,khl223.wav,-132.92015,65.97127,-75.605194,32.9402,-51.781353,16.547384,-40.406673,12.744812,-21.393913,-11.818458,-10.888564,-7.5317264,-3.837979,0.45374945,0.19115014,0.149425392,2199.6113,1799.683722
Khulna,khl224.wav,-130.87988,64.80106,-57.58341,41.69594,-38.031097,24.383902,-38.885517,19.996328,-15.137209,-10.282516,-12.329893,-4.9931507,-9.700017,0.4230324,0.1832525,0.158955373,2351.265821,1875.818904
Khulna,khl225.wav,-117.73671,73.52814,-30.57035,54.91588,-28.024681,21.54442,-37.987453,16.874842,-22.988546,-11.586517,-12.152822,-2.357199,-4.0900774,0.42866698,0.20139867,0.141658208,2254.840577,1926.232665
Khulna,khl226.wav,-115.43721,55.794434,-60.52029,49.38369,-44.984173,16.683157,-46.992382,21.41099,-19.39139,-9.875815,-12.294951,-8.758295,-5.666904,0.5152927,0.21753743,0.164352523,2427.988023,1868.446386
Khulna,khl227.wav,-117.447945,76.9981,-54.698006,38.25969,-44.83186,24.534567,-36.84297,14.335406,-21.40658,-6.4612713,-8.2214985,-10.661247,-0.716581,0.46909496,0.21268423,0.137761021,2132.824048,1866.025303
Khulna,khl228.wav,-120.119,73.43681,-71.244194,27.506613,-39.3397,19.037683,-38.29428,13.960906,-17.038132,-13.992556,-8.390898,-9.587461,-6.53415,0.43669635,0.18030933,0.144603756,2188.069509,1777.328909
Khulna,khl229.wav,-133.37366,78.905304,-55.03737,49.386288,-26.188467,24.16384,-42.90879,15.708587,-16.940866,-16.612963,-10.356734,-2.4396,-4.3850904,0.41188356,0.18313122,0.139831968,2133.642452,1807.747167
Khulna,khl23.wav,-108.99209,116.04366,-53.21206,24.728613,-35.600178,15.769553,-37.07038,4.736152,-31.306509,-3.4330337,-7.0413084,-8.192289,6.544253,0.47272575,0.20604105,0.110381018,1795.951558,1730.031051
Khulna,khl230.wav,-112.88169,80.31235,-72.7334,24.488594,-41.33635,19.404943,-31.552645,21.086147,-17.509558,-5.440585,-16.283585,-8.998496,-4.591116,0.37942913,0.16032231,0.17184781,2423.504364,1914.259996
Khulna,khl231.wav,-262.2364,64.589485,-20.829367,13.530827,-26.263676,5.9275503,-16.17862,11.547375,-23.308151,2.2618341,-8.606924,-6.4061575,7.1402493,0.32034445,0.15390512,0.213090016,2656.603077,1526.195293
Khulna,khl232.wav,-197.32333,149.29848,-39.649612,-4.203235,-7.3067365,-24.956892,-30.092789,2.7337155,-34.77763,-0.8151775,0.35028216,-7.1469007,6.163321,0.5599451,0.2792364,0.058362638,983.5791775,1018.722294
Khulna,khl233.wav,-202.68642,147.77742,-14.63205,6.8720427,-13.132587,-7.532558,-22.255922,11.788529,-31.161423,7.555316,5.013375,-8.40068,4.756455,0.38693628,0.1698999,0.079040386,1382.973328,1530.236647
Khulna,khl234.wav,-184.9957,106.363495,-34.243965,1.9587516,-25.035414,0.28146306,-35.152306,4.6275,-23.633205,5.8592687,-7.2454534,-2.5870013,-3.508714,0.41406095,0.20601313,0.096999166,1541.654931,1553.584622
